"CHEMBL1697829",395
"CHEMBL1596",396
"CHEMBL3989462",397
"CHEMBL866",398
"CHEMBL496957",399
"CHEMBL306043",400
"CHEMBL2109653",401
"CHEMBL188921",402
"CHEMBL505851",403
"CHEMBL480",404
"CHEMBL3989676",405
"CHEMBL177591",406
"CHEMBL1201124",407
"CHEMBL702",408
"CHEMBL8",409
"CHEMBL750",410
"CHEMBL660",411
"CHEMBL1201453",412
"CHEMBL131",202
"CHEMBL157030",413
"CHEMBL1201117",414
"CHEMBL2108506",415
"CHEMBL453",416
"CHEMBL1200600",417
"CHEMBL2108771",418
"CHEMBL135400",419
"CHEMBL169221",420
"CHEMBL2108795",421
"CHEMBL2108795",422
"CHEMBL94081",423
"CHEMBL1201201",424
"CHEMBL1905872",425
"CHEMBL1624126",426
"CHEMBL1615807",427
"CHEMBL12318",428
"CHEMBL75",429
"CHEMBL3188339",430
"CHEMBL545",431
"CHEMBL4303174",432
"CHEMBL117785",433
"CHEMBL1413199",434
"CHEMBL1201058",435
"CHEMBL1452696",436
"CHEMBL989",437
"CHEMBL3137320",438
"CHEMBL1200695",439
"CHEMBL2106937",440
"CHEMBL2108694",441
"CHEMBL1672054",442
"CHEMBL2111076",443
"CHEMBL1200588",444
"CHEMBL13280",445
"CHEMBL75",429
"CHEMBL384467",287
"CHEMBL4298129",446
"CHEMBL2107914",447
"CHEMBL3545184",448
"CHEMBL1200939",449
"CHEMBL2105897",450
"CHEMBL3707235",451
"CHEMBL1201217",452
"CHEMBL939",453
"CHEMBL1590144",454
"CHEMBL1252",455
"CHEMBL224325",456
"CHEMBL558722",457
"CHEMBL152649",458
"CHEMBL87543",459
"CHEMBL2109219",460
"CHEMBL3527138",461
"CHEMBL433632",462
"CHEMBL320894",463
"CHEMBL1906890",464
"CHEMBL93268",465
"CHEMBL1213353",466
"CHEMBL1201262",467
"CHEMBL3989751",240
"CHEMBL1201549",468
"CHEMBL1378024",469
"CHEMBL24",470
"CHEMBL2108234",471
"CHEMBL1615438",472
"CHEMBL1200446",473
"CHEMBL1231871",474
"CHEMBL30044",475
"CHEMBL2108518",476
"CHEMBL1200559",477
"CHEMBL1183605",478
"CHEMBL429",479
"CHEMBL447868",480
"CHEMBL1184360",481
"CHEMBL1200663",482
"CHEMBL194126",483
"CHEMBL253376",484
"CHEMBL3833304",485
"CHEMBL1670",486
"CHEMBL1016",487
"CHEMBL3301612",488
"CHEMBL1909276",489
"CHEMBL2105487",490
"CHEMBL1136",491
"CHEMBL1201631",492
"CHEMBL1201556",493
"CHEMBL23",494
"CHEMBL1483877",495
"CHEMBL1200640",496
"CHEMBL437",497
"CHEMBL46058",498
"CHEMBL2108015",499
"CHEMBL4297977",500
"CHEMBL806",501
"CHEMBL2106119",502
"CHEMBL1774461",503
"CHEMBL2108417",504
"CHEMBL1200409",505
"CHEMBL1082407",506
"CHEMBL290960",507
"CHEMBL704",508
"CHEMBL1356",509
"CHEMBL600",510
"CHEMBL411",511
"CHEMBL2104340",512
"CHEMBL3707385",513
"CHEMBL3527138",514
"CHEMBL1697856",515
"CHEMBL2107987",517
"CHEMBL2429949",518
"CHEMBL2103936",519
"CHEMBL1234231",520
"CHEMBL817",522
"CHEMBL927",523
"CHEMBL1049",524
"CHEMBL454950",525
"CHEMBL184618",526
"CHEMBL254219",527
"CHEMBL1096",528
"CHEMBL404422",529
"CHEMBL6995",530
"CHEMBL1408594",531
"CHEMBL1129",532
"CHEMBL1755",533
"CHEMBL3527138",534
"CHEMBL1159823",535
"CHEMBL71",536
"CHEMBL2218896",537
"CHEMBL1201194",538
"CHEMBL3989462",539
"CHEMBL1201083",540
"CHEMBL2134724",541
"CHEMBL1541",542
"CHEMBL6995",543
"CHEMBL1682",544
"CHEMBL1788385",545
"CHEMBL1004",546
"CHEMBL1631694",547
"CHEMBL1963681",548
"CHEMBL496957",549
"CHEMBL651",550
"CHEMBL502109",551
"CHEMBL2106801",552
"CHEMBL1200386",154
"CHEMBL1870796",553
"CHEMBL1200616",554
"CHEMBL2448378",555
"CHEMBL2104356",556
"CHEMBL1707",557
"CHEMBL1481",558
"CHEMBL656",559
"CHEMBL1200633",560
"CHEMBL1201099",561
"CHEMBL266195",562
"CHEMBL2108414",563
"CHEMBL1697748",564
"CHEMBL2108504",565
"CHEMBL14060",566
"CHEMBL1201531",567
"CHEMBL502109",551
"CHEMBL870",568
"CHEMBL2095222",569
"CHEMBL1466",570
"CHEMBL382301",571
"CHEMBL2105745",572
"CHEMBL1676",573
"CHEMBL3707262",574
"CHEMBL902",575
"CHEMBL3559670",576
"CHEMBL1370",577
"CHEMBL973",578
"CHEMBL1622",579
"CHEMBL2109219",580
"CHEMBL2108778",581
"CHEMBL1515611",582
"CHEMBL542",583
"CHEMBL256997",584
"CHEMBL497",585
"CHEMBL1200491",586
"CHEMBL2364642",587
"CHEMBL2108905",588
"CHEMBL1868702",589
"CHEMBL1200578",590
"CHEMBL870",591
"CHEMBL457299",592
"CHEMBL2109225",593
"CHEMBL2108558",594
"CHEMBL384467",287
"CHEMBL2359093",595
"CHEMBL2104306",596
"CHEMBL1201168",597
"CHEMBL1200457",598
"CHEMBL1201649",599
"CHEMBL1200571",600
"CHEMBL254316",601
"CHEMBL2107214",602
"CHEMBL2105053",603
"CHEMBL2108512",604
"CHEMBL1079",605
"CHEMBL849",606
"CHEMBL1256958",128
"CHEMBL1201752",607
"CHEMBL496957",608
"CHEMBL480",609
"CHEMBL2108009",610
"CHEMBL3527138",611
"CHEMBL1201745",612
"CHEMBL1625607",613
"CHEMBL1201139",614
"CHEMBL1089221",615
"CHEMBL1716",616
"CHEMBL1160639",617
"CHEMBL2103914",618
"CHEMBL1559",619
"CHEMBL3707210",620
"CHEMBL2109172",621
"CHEMBL1160723",622
"CHEMBL1201262",623
"CHEMBL2110912",624
"CHEMBL2107720",625
"CHEMBL1200853",626
"CHEMBL279816",627
"CHEMBL3527138",628
"CHEMBL1201020",629
"CHEMBL3138616",630
"CHEMBL1200907",631
"CHEMBL1201863",632
"CHEMBL1201826",633
"CHEMBL1389",634
"CHEMBL3707267",635
"CHEMBL1200822",636
"CHEMBL1743218",637
"CHEMBL12055",638
"CHEMBL1276635",639
"CHEMBL2107486",640
"CHEMBL3527138",642
"CHEMBL141305",643
"CHEMBL1200452",644
"CHEMBL3707308",645
"CHEMBL2109038",646
"CHEMBL2108611",647
"CHEMBL1201159",648
"CHEMBL1201404",649
"CHEMBL1623738",650
"CHEMBL1788389",651
"CHEMBL830",652
"CHEMBL3187229",653
"CHEMBL1200732",654
"CHEMBL1661",655
"CHEMBL223448",656
"CHEMBL479",657
"CHEMBL2108943",658
"CHEMBL1431",659
"CHEMBL437602",660
"CHEMBL2109016",661
"CHEMBL1200472",662
"CHEMBL3707215",663
"CHEMBL1865258",664
"CHEMBL71752",665
"CHEMBL1517",666
"CHEMBL2108791",667
"CHEMBL1581",668
"CHEMBL376140",669
"CHEMBL415284",670
"CHEMBL125",671
"CHEMBL1200943",672
"CHEMBL4303249",673
"CHEMBL416755",674
"CHEMBL2108174",675
"CHEMBL1201288",676
"CHEMBL1236282",677
"CHEMBL1743082",678
"CHEMBL2107415",679
"CHEMBL2146161",680
"CHEMBL93047",681
"CHEMBL2108955",682
"CHEMBL3137312",683
"CHEMBL254857",684
"CHEMBL647",685
"CHEMBL2362510",686
"CHEMBL2108909",687
"CHEMBL2105322",688
"CHEMBL2104486",689
"CHEMBL1200718",690
"CHEMBL409153",691
"CHEMBL2108550",692
"CHEMBL2110563",693
"CHEMBL1256958",128
"CHEMBL2104207",694
"CHEMBL231779",695
"CHEMBL2107360",696
